id,genre,track_name,artist_name,valence,energy
4xzhlulgIL4yFEAR9EjHkR,r-n-b,My Love Is Your Love,Whitney Houston,0.465,0.47
20lNo44eUUCnyNNInzwkv9,r-n-b,I Bet,Ciara,0.285,0.618
5nWbbQ0sIEabqPxAdqmh66,rainy-day,Sweet Disposition,Various Artists,0.347,0.804
2ih2U8ttFzCjnQ5njF3SrR,rainy-day,Gorilla,Bruno Mars,0.641,0.544
7keXdrB4mz57u4b8YkCwag,rainy-day,Dreaming with a Broken Heart,John Mayer,0.155,0.349
0Uro2xUVsEHQNKR5QL4Lku,rainy-day,Fake Plastic Trees,Radiohead,0.134,0.229
38YgZVHPWOWsKrsCXz6JyP,rainy-day,Come On Get Higher,Matt Nathanson,0.617,0.623
2H7PHVdQ3mXqEHXcvclTB0,rainy-day,1999,Prince,0.625,0.73
3YKptz29AsOlm7WAVnztBh,rainy-day,Kiss from a Rose,Seal,0.224,0.533
5wZbNyht0kr3Tu8BkW4hux,rainy-day,Limit To Your Love,James Blake,0.0387,0.271
6SKwQghsR8AISlxhcwyA9R,rainy-day,Marry You,Bruno Mars,0.452,0.82
1IdTIzkTK6CcpKKgMUGbg7,rainy-day,Vultures,John Mayer,0.803,0.478
7xCkZq0aRtFoTFROPM63l8,rainy-day,Big Jet Plane - Radio Edit,Angus & Julia Stone,0.235,0.444
3AkxSspcYOvhWTkaMvqyaD,rainy-day,Volcano,Damien Rice,0.437,0.289
12jjuxN1gxlm29cqL5M6MW,rainy-day,I Got You,Jack Johnson,0.544,0.399
4z1O25cq9g2kuJemmUxc21,rainy-day,Small Bump,Ed Sheeran,0.446,0.436
6nek1Nin9q48AVZcWs9e9D,rainy-day,Paradise,Coldplay,0.212,0.585
2A9rCFEoQPD7hMwFJG3Rrf,rainy-day,Roses for the Dead,Halls,0.0858,0.808
3XVBdLihbNbxUwZosxcGuJ,rainy-day,If I Ain't Got You,Alicia Keys,0.166,0.444
7cpHPzPgqKor6gv6nTkJ4R,rainy-day,Without You,Lana Del Rey,0.668,0.593
3DkhdYNQNhJop5Xg8CLmNj,reggae,Mi Friend Dem,Ce'Cile,0.935,0.683
2FnRnJBbGC8FmtVZqdl4kg,reggae,Rub-a-Dub Soldier,Ky-Mani Marley,0.562,0.653
37pUZcIley8dSEjlmE3ucj,reggae,Stylin’,Protoje,0.782,0.682
3k7hBXPO3Y9Hho1mMB02FQ,reggae,A Little More Time,Buju Banton,0.587,0.414
7FA2oxGAfveiECwzeUqOja,reggae,Bless Me,Various Artists,0.399,0.394
16ENTozjAXh6bBGEZge2BD,reggae,Ninja Mi Ninja,Ninjaman,0.946,0.861
5eReOqbysgLsqGp2ukMUYp,reggae,Unconditional Love,Jah Cure,0.678,0.515
3TN1ZQD4oJjLnKwdWEcezV,reggae,Big Ship,Freddie McGregor,0.83,0.487
2z75GXka50vxEA2EgegDFu,reggae,Soul Provider,Romain Virgo,0.594,0.498
2koorIBAoIG18yBvfhyLJu,reggae,Creatures Of The Night,Various Artists,0.792,0.591
6ueDnmAamC2RcxY9izQQia,reggae,The Voices Of Sweet Jamaica - All Star Remix,Shaggy,0.908,0.71
3oocFlbCVqtQE5Tzqqs2uf,reggae,Down By The River,Various Artists,0.959,0.64
6ry8KNI2uMXWLW62zCS7Y5,reggae,Sudden Flight (feat. Jesse Royal & Sevana),Protoje,0.607,0.813
16hOumjVFbwTmkZ0n7rDf3,reggae,Steamers a Bubble,Jah9,0.556,0.459
7eVE5ZeGKSDX6WHT595Sw4,reggae,Puff It,I-Octane,0.585,0.891
3pn1vCQMA2wNQiaPkiIHI7,reggae,Rastafari Anthem,Alborosie,0.568,0.643
6dFOwtd9iBMERardJvsIxY,reggae,She's Royal,Tarrus Riley,0.829,0.459
7ngQpwjJbosWoSd1S44Jbb,reggae,Things Mi Love,Alkaline,0.728,0.698
1MjdB0vutPGJCPLtJfYtC2,reggae,Wine Slow,Various Artists,0.425,0.557
2rK7knZC1komGjPscuEXV5,reggae,The Flame (feat. Kabaka Pyramid),Protoje,0.586,0.777
1ZPsdTkzhDeHjA5c2Rnt2I,reggae,Beach In Hawaii,Ziggy Marley,0.874,0.458
5VoZpnAdaYcwRDRPJUC1Co,reggae,Fight This Feeling,Shaggy,0.759,0.666
5c7L8mS6NxmLRsTlXgMuK3,reggae,Without Money,Vybz Kartel,0.596,0.746
5f2s74wjKZupe0rGaD5VFz,reggae,Herbalist,Various Artists,0.74,0.469
2Q0d8zx32Ro9opkWXbAEEP,reggae,Tell Me How Come,Morgan Heritage,0.776,0.677
2hBDO6IUkukYCH45B2xkop,reggaeton,Corre Y Dile,"Tito ""El Bambino""",0.532,0.544
1nZZGKAjlDvBqF5TOHW6DJ,reggaeton,Pa-Kumpa!!,Daddy Yankee,0.898,0.786
2ouq4KhWXXEDJ4qYkuF2Wp,reggaeton,Mirandonos,J Alvarez,0.649,0.8
5QQHD4N4jQsPIQRkeon65R,reggaeton,Que Paso Ayer,Cuarto Contacto,0.697,0.756
4lMySU76NlNqcnUzLthrpR,reggaeton,Imagínate,Alexis y Fido,0.677,0.79
1vcDfenBY0N5b6stqyNKmw,reggaeton,Cuentale,Don Omar,0.637,0.933
6ukh1NxuelpjLOZBlcBCmh,reggaeton,Llamado De Emergencia,Daddy Yankee,0.772,0.91
2Kj7fT9h3jRAYIpRBOjsh9,reggaeton,Loca,Shakira,0.917,0.692
0yDIRO1EdOnZ2pVbWhFvOt,reggaeton,Hold You Down (featuring Don Omar) - The Eliel Mix,Jennifer Lopez,0.631,0.726
7oooMNssx5XJgmIU3m86As,reggaeton,Va A Ser Abuela,Farruko,0.862,0.795
1Mej30kFOYBVtr5fkaLdHx,reggaeton,Miss Independent,Maluma,0.802,0.868
0luIn6z2iePC9DdbNHxX5y,reggaeton,Mi Gatita Y Yo,Las Guanabanas,0.817,0.811
6qVxcpqKeVDxcT0eMMWtyN,reggaeton,Guaya,Various Artists,0.971,0.843
33y08bwbpU8Fn8KzBm5lAy,reggaeton,Hola Bebe,"Héctor ""El Father""",0.609,0.735
6uIk27ADwVYHMSlOXtgEOv,reggaeton,Caliente (feat. Arcángel),Dyland & Lenny,0.812,0.892
2hGX7o1gV6cC8s20rJTFsw,reggaeton,Dandole Remix,Omega,0.864,0.783
20guU12jL0cEnjpHbbk35f,reggaeton,Te Deseo,Wisin & Yandel,0.331,0.917
3UrkxirgVX8fMjsS8YHC9z,reggaeton,Travesuras,Nicky Jam,0.854,0.813
2UPfiKisNceDee4VFcdoZx,reggaeton,Permitame,Various Artists,0.895,0.66
6igb6mViKdliorhgONvBjw,reggaeton,La Fórmula Sigue,Various Artists,0.256,0.974
5LdvS9AE8trloD7JZcH11Z,reggaeton,Scandalous,Don Omar,0.923,0.855
0uTZ1ukJ8anAr7bR5DXiuJ,reggaeton,Mensaje De Estado,Daddy Yankee,0.514,0.828
7gXoDdtHUAT58STSAjhmLu,reggaeton,Güasa Güasa (feat. Voltio),Tego Calderon,0.685,0.817
3SkSfUcc81MUhg8UAZmtqe,reggaeton,Si Te Pego Cuerno,Farruko,0.852,0.767
7aETuaPWFypjmaWfWerPQj,reggaeton,Ayer Escuché una Voz,Arcangel,0.645,0.749
14fmbvjYLqRZEXz1VZdM2M,road-trip,We Found Love,Rihanna,0.609,0.74
5rb9QrpfcKFHM1EUbSIurX,road-trip,Yeah! (feat. Lil Jon & Ludacris),Usher,0.583,0.791
5kjyiH6but1t2UDXq15aeS,road-trip,Toes,Zac Brown Band,0.821,0.759
3X7abqSXC4xrxuC1ykpWcY,road-trip,Livin' On A Prayer,Bon Jovi,0.815,0.882
5pBvNeOAJ54zgd5lEOmM3b,road-trip,Without Me,Eminem,0.659,0.657
4ptSL1o2pRgNvrC4wsN1Pl,road-trip,No Rain - Remastered 2002,Blind Melon,0.547,0.599
5ByAIlEEnxYdvpnezg7HTX,road-trip,Juicy - 2005 Remaster,The Notorious B.I.G.,0.782,0.818
2JvClsYrYfLz76Td6J9MPa,road-trip,Surfin' U.S.A. - Remastered 2001,The Beach Boys,0.964,0.878
4dGJf1SER1T6ooX46vwzRB,road-trip,Chicken Fried,Zac Brown Band,0.807,0.713
3i3GeK0qLQybu4ah42YmCY,road-trip,Smooth (feat. Rob Thomas),Santana,0.96,0.924
7egyR1d4Xmr1TsmpJct9bL,road-trip,Midnight Rider,Allman Brothers Band,0.591,0.459
2bRXehD283NioREYxlohc4,road-trip,Lights - Single Version,Ellie Goulding,0.78,0.795
2FiceoWDJ67rrmb5tGBpgE,road-trip,Ghost,Ella Henderson,0.486,0.836
5zF2zGPkL6Ipsn9AfAK6RP,road-trip,This Love,Maroon 5,0.78,0.868
7clUVcSOtkNWa58Gw5RfD4,road-trip,Speed of Sound,Coldplay,0.353,0.898
5GicVH0OTGMTR5bwYoXDwo,road-trip,Free Fallin',Tom Petty and the Heartbreakers,0.576,0.647
7jtGa7FmUx7YxTbiy6tEsX,road-trip,Don't You (Forget About Me) - 2001 Remastered Version,Various Artists,0.718,0.777
2HHtWyy5CgaQbC7XSoOb0e,rock,Eye of the Tiger,Survivor,0.552,0.438
6c20LH3R4foocWLmYyojWq,rock,Maggie May,Rod Stewart,0.53,0.583
5PntSbMHC1ud6Vvl8x56qd,rock,Loser,Beck,0.786,0.611
0oF3DPMcjAw9P4vlyp0reZ,rock,Feed the Machine,Nickelback,0.381,0.962
3UULkHdmLDqBDPmBYltoRE,rock,Metalingus,Alter Bridge,0.163,0.981
54SMw8TnDcuieolVRXBmni,rock,Shape of You,Fame on Fire,0.738,0.92
4icGxOLi4NJEzUC27vqebR,rock,My Medication,Papa Roach,0.474,0.862
215wUTQQUo2PElJFEFoB0d,rock,Wheel in the Sky,Journey,0.368,0.745
1eX5SoCjIWCIS3TGoZ6upR,rock,The Lonesome Boatman,Dropkick Murphys,0.205,0.593
5IX4TbIR5mMHGE4wiWwKW0,rock,One,Metallica,0.413,0.695
1dS1SUD3vr0McKwez9MqAY,rock,Du hast,Rammstein,0.723,0.918
48UPSzbZjgc449aqz8bxox,rock,Californication,Red Hot Chili Peppers,0.328,0.767
5HXctmR5iPdI3phCXeS1NS,rock,One For The Money,Escape the Fate,0.413,0.962
4DBeUcBD2zVZzhf2oX1PLc,rock,I Can't Quit,The Vaccines,0.498,0.788
0lcLzBZAEj7PFf6OB35C7B,rock,Slow Burn,State Champs,0.668,0.918
0wJoRiX5K5BxlqZTolB2LD,rock,Purple Haze,Jimi Hendrix,0.486,0.905
24FmdHoCr2jZGE6Z6dZbJT,rock,The Passenger,Iggy Pop,0.738,0.846
0M955bMOoilikPXwKLYpoi,rock,I Hate Everything About You,Three Days Grace,0.453,0.83
2Z2vOukzwOgqR4dkymRSWd,rock,Santeria,Sublime,0.555,0.753
2AkmdLbVKS1steeZdy8H1l,rock,I Want To Break Free - Single Remix,Queen,0.596,0.435
4LFBVDJV0xpayUvquQVzhS,rock,Cut the Cord,Shinedown,0.533,0.966
47ojH5LeQhl1ZltSAHBEFF,rock,Don't Come Down,The Maine,0.69,0.907
5ODLroMe7Pj97jxSycQVDt,rock,I'd Come For You,Nickelback,0.379,0.82
76Je5Wklky23mVoxiRszcN,rock,Walk,Foo Fighters,0.194,0.865
5EWPGh7jbTNO2wakv8LjUI,rock,Free Bird,Lynyrd Skynyrd,0.338,0.834
4VqPOruhp5EdPBeR92t6lQ,rock-n-roll,Uprising,Muse,0.411,0.905
3wbZ4SLakqTZqV76czDeuZ,rock-n-roll,"Come On, Let's Go",Ritchie Valens,0.77,0.716
7bA1DHtoJAvqyL42gHwOLa,rock-n-roll,Stuck On You,Elvis Presley,0.96,0.678
0bvpSvOYt4KTfZIZJmyFOs,rock-n-roll,White Wedding,Billy Idol,0.672,0.62
1aqIHRmYgSAbPLsWq53B6f,rock-n-roll,Immigrant Song,Led Zepagain,0.389,0.961
5dhQCqONiQji7k4RkhIcjq,rock-n-roll,I Miss You,blink-182,0.611,0.774
4RN1hrcYYPOQ16QJJfWYMf,rock-n-roll,Bleeding Love,The Baseballs,0.832,0.6
2UE4m8egf0aREmOi47sDOk,rock-n-roll,Next Girl,The Black Keys,0.255,0.748
119oZdU7SdgcBAx4mTwkOM,rock-n-roll,For Your Love,The Yardbirds,0.61,0.638
7KATU5SV5dNmETSDLbJmZc,rock-n-roll,Jeremy,Pearl Jam,0.262,0.909
4geHi4niVBx4lQ4Nku1Q3t,rock-n-roll,Afterlife,Avenged Sevenfold,0.391,0.95
7aLoa1F3EoM8AeC6Ao1RKz,rock-n-roll,"Shake, Rattle and Roll",Big Joe Turner,0.845,0.584
4z63jB7Ucg9HXMoKmOaN64,rock-n-roll,I'm Walkin',Fats Domino,0.979,0.733
4ePP9So5xRzspjLFVVbj90,rock-n-roll,Two Princes,Spin Doctors,0.836,0.912
0PiAoEY8BQTZmMzNkDwYpj,rock-n-roll,Jeannie Jeannie Jeannie,Various Artists,0.858,0.889
59CsbfwLNCAUGbBQV3Tki4,rock-n-roll,I Want It All - Remastered 2011,Queen,0.389,0.834
45Ia1U4KtIjAPPU7Wv1Sea,rock-n-roll,Are You Gonna Go My Way,Lenny Kravitz,0.777,0.67
6s0NHplywwr1IjnQpUpWJk,rock-n-roll,Bad To The Bone,George Thorogood & The Destroyers,0.955,0.727
5Ny6yVg3LRfz3jicFcIMlm,rock-n-roll,Mississippi Queen,Various Artists,0.584,0.832
0rxEVA0PKUkRFzemywxHKr,rock-n-roll,High School Confidential,Jerry Lee Lewis,0.97,0.818
6vLxsT7uxTqf51qazpvu3A,rock-n-roll,Kansas City,Various Artists,0.883,0.283
1TGNEbCpVPCy9TiCt34p2L,rockabilly,Runke ball,Eddie Meduza,0.836,0.817
0p2dAjgxFLkmXiT0HSOxTx,rockabilly,I'm A Hellcat,Nekromantix,0.642,0.985
0zeyoPw26r2malg8LWTat5,rockabilly,Everybody's Movin',Various Artists,0.909,0.73
4QssrYxIBrsLAfa0cAxxdM,rockabilly,The Only One,Wild Rooster,0.961,0.904
0E6dua3fr3N8Yt0AgYUiGS,rockabilly,We Belong Together,Various Artists,0.52,0.292
16QGlFYu68wShh1GTDfNp5,rockabilly,Buddy I Got You,Eva Eastwood,0.96,0.863
4Frd6VT1lsdjiwfAQaSldS,rockabilly,Love Potion No. 9,Various Artists,0.911,0.712
47HkYPYpZeW91xbsNj8HTl,rockabilly,Stupid Cupid,Wanda Jackson,0.968,0.667
0KfOAUToLx7rjDeTvIbk0K,rockabilly,Rebels Rule,Stray Cats,0.821,0.873
0lPQS5nMTI30oN0GjtIoBb,rockabilly,A Kiss Like This,John Lindberg Trio,0.765,0.889
5QjyK8bYjv12zp8o0qnk3p,rockabilly,Sleepwalk,The Top Cats,0.145,0.626
3XmVSkq5amoVqMAnFhNJqF,rockabilly,Mongoloid,Demented Are Go,0.0887,0.974
5WTi7PA0Mlhbv5CfeSeHDW,rockabilly,Ring of Fire,Astrolites,0.849,0.737
5o2DYMOtThpCvnRiuwUCtf,rockabilly,Slow,The Reverend Horton Heat,0.469,0.968
1zoSB48r32OS6MSthCa2Bn,rockabilly,Only You,The Platters,0.316,0.283
35OsUz3edQWVaV3S7hoQFm,rockabilly,Blue Suede Shoes,Eddie Cochran,0.924,0.754
6jRqPexuKqRjRxIBbwnX7m,rockabilly,Something's Wrong with My Radio,Stray Cats,0.574,0.887
1NVd0iitjEKH8kQF7xdrTv,rockabilly,Race With the Devil,Gene Vincent,0.86,0.6
3gd3Eu7AEqJC1wcNx8P8xg,rockabilly,This Little Girl's Gone Rockin',Ruth Brown,0.887,0.747
4VK3MDt1FAP101D0mnFJkz,rockabilly,Burning Love,Elvis Presley,0.969,0.722
5wq4pae7Fmr8mnVQC8QKcR,rockabilly,I Gotta Know,Top Cats,0.886,0.935
0I94Q3KhdfSDgubQciFUKX,rockabilly,Voodoo Shop Hop,Nekromantix,0.823,0.981
7KW8zYlJwFieEHMgMresJN,rockabilly,True Love Ways,Buddy Holly,0.326,0.162
4eZFkiOXiFFEllr1gVVork,rockabilly,Eleganten från vidderna,Eddie Meduza,0.961,0.877
5BzVZxvZiCPPcF96HM2mfr,rockabilly,Enola Gay,The Hillbilly Moon Explosion,0.921,0.92
28XDE6yXI6Bp4U3nLSGqzp,romance,Smooth Operator - Remastered,Sade,0.96,0.684
2vEQ9zBiwbAVXzS2SOxodY,romance,Nothing's Gonna Stop Us Now,Starship,0.534,0.801
48s4feNgV243gbAGTTBIrc,romance,Don't You Remember,Adele,0.226,0.4
6KBYk8OFtod7brGuZ3Y67q,romance,Misery,Maroon 5,0.726,0.81
12Ns5IphkblPmHxpRILG9t,romance,Don't Wake Me Up,Chris Brown,0.206,0.691
2KzaeGqwXjtpx37We31k32,romance,Ride,SoMo,0.312,0.513
4ABua0yuWcpTotImEEJTaw,romance,Remind Me (with Carrie Underwood),Brad Paisley,0.288,0.726
5ItmKyYJ7EIcjF3cQHVNHW,romance,You Raise Me Up,Westlife,0.191,0.347
1hWYT0w2R0J19rlVkiez7X,romance,Battle Scars (with Guy Sebastian),Lupe Fiasco,0.494,0.811
58FUwmyGUqkt53YPUcm7cJ,romance,Knock You Down,Keri Hilson,0.645,0.877
519tXYJVcrpEMqV2BMbh6E,romance,No Air (feat. Chris Brown),Jordin Sparks,0.328,0.759
1lSBvNN5KpRC0OfzEJjY7L,romance,You Are The Sunshine Of My Life,Stevie Wonder,0.679,0.481
1yjY7rpaAQvKwpdUliHx0d,romance,Still into You,Paramore,0.765,0.923
5VFzIzR8nACf9Bad4O73f6,romance,Hurt,Johnny Cash,0.157,0.292
0xAVL3SQa8SxKdWJgly6Ht,romance,"Listen (From the Motion Picture ""Dreamgirls"")",Beyoncé,0.178,0.588
4eLSCSELtKxZwXnFbNLXT5,romance,On Top Of The World,Imagine Dragons,0.768,0.923
5TayOsH85LIq21la1XGt1W,romance,Just Can’t Get Enough,Black Eyed Peas,0.251,0.641
6gCktK0MtXV9A2KbDuA2du,sad,Castle Walls (feat. Christina Aguilera),T.I.,0.579,0.858
7m2Ny5RefrEnAyOtNujSlb,sad,High Hopes,Kodaline,0.236,0.474
4BWBbJ9MKpnt30SFYEomzJ,sad,Lighters,Bad Meets Evil,0.181,0.663
0OYcEfskah1egYHjYRvbg1,sad,Shadow of the Day,Linkin Park,0.0641,0.393
6UlOSPVKXHM32ZRecNlgOw,sad,Breakaway,Kelly Clarkson,0.396,0.715
1qjl8UJtWTHrk4SFpwftSN,sad,Tomorrow,Chris Young,0.349,0.644
4NOO8zvtCERZtI7TpfXuRk,sad,Photographs & Memories.,Jason Reeves,0.302,0.438
0SuG9kyzGRpDqrCWtgD6Lq,sad,Give Me Love,Ed Sheeran,0.11,0.328
7DDRPKLKFIvDbNSQmnz19Y,sad,Transatlanticism,Death Cab for Cutie,0.193,0.469
5Te3EZX8ZlZrRX4hLRPMsn,sad,Lullabies,All Time Low,0.132,0.895
6EB1urn3bHjTXjkT9twKxZ,sad,"John Wayne Gacy, Jr.",Sufjan Stevens,0.183,0.179
6cNajGUxKP53LIg0LzlfQt,sad,Climax,Usher,0.333,0.478
7BNWtMbwnx7A2cbKVG7lhe,sad,Near To You,A Fine Frenzy,0.205,0.159
64yrDBpcdwEdNY9loyEGbX,sad,21 Guns,Green Day,0.416,0.742
0VZ9xPNa6ROafP6GYYuv2S,sad,Marry Me,Train,0.492,0.269
6hIS1u7nuJmFE12rXAPMxm,sad,Every Storm (Runs Out Of Rain),Gary Allan,0.349,0.723
7jUnwF51o95iu2zPnpnEdW,sad,Going Under,Evanescence,0.442,0.857
5U9RIhgxPqiNyeXF8tmUdr,sad,Gone Too Soon,Simple Plan,0.296,0.811
5FPnjikbwlDMULCCCa6ZCJ,sad,Daughters,John Mayer,0.503,0.413
0GNI8K3VATWBABQFAzBAYe,sad,Stay,Rihanna,0.125,0.31
2pwdgph51JIwFkhmvZdgAn,sad,I Can Feel a Hot One,Manchester Orchestra,0.0608,0.299
33fdvicpRVPWCPz19Obajn,sad,Back To Black,Amy Winehouse,0.335,0.725
3RKuyT5Hb10qqkr3FhGZvt,salsa,Beso A Beso,Grupo Galé,0.946,0.866
7zOC35cmlI822DsS0HHKlA,salsa,Mary,Joe Arroyo Y La Verdad,0.935,0.642
2DHrS1przbyBmf6Pf22v8R,salsa,Salome,Cheo Feliciano,0.807,0.536
3JZM6t7gVvH5KNPNjj2Z94,salsa,Vivir Mi Vida - Versión Pop,Marc Anthony,0.699,0.919
7sclg50T3Mh7IxyIXxwOYX,salsa,Bomba Carambomba,Jimmy Sabater,0.902,0.801
6kkjqIw1fPYS5XbyJwrrn4,salsa,Conmigo No,TIMBALIVE,0.954,0.886
26T9IOS6Bi9iOUjKkcZsZo,salsa,Tiburon,Various Artists,0.907,0.852
11Atdbb4k2na6YTTELtoPg,salsa,La Rumba Buena,La-33,0.918,0.825
2FKMIqdrzUkkAuSkdLbMCy,salsa,Bamboleo,Celia Cruz,0.68,0.876
45DTmphquAqy97b4DPTk8T,salsa,Bilongo,Fania All Stars,0.925,0.811
5kdFXFZBRktz8U7aIA3q1d,salsa,Con Los Ojos Cerrados,Various Artists,0.884,0.745
1X70YJv97e6ehBBWbnNMdB,salsa,Me Libere,El Gran Combo De Puerto Rico,0.965,0.877
6oaN1bjryaRAyNZhDY24HT,salsa,Te Extraño,Various Artists,0.841,0.814
4PzGASKw1yO2e8fvDNjpzp,salsa,Se Me Va La Voz - Bachata Version,Alejandro Fernández,0.859,0.591
6hELl9PzLlJbzsPYkV2CyP,salsa,Quién Te Va A Querer,Gilberto Santa Rosa,0.83,0.816
6VkvdDDYaC25tFFDoD7vdw,salsa,Rumbera Mayor,Various Artists,0.796,0.768
16bVfkj6kbSKi9vnuuZmp8,salsa,Ay Valeria!,Ricardo Lemvo,0.938,0.749
3ahQQn3F9kx6o3vDFvV8jW,salsa,Esa Niña,Jerry Rivera,0.935,0.75
5yCyZOProauCiVBPn7etCJ,salsa,Timbalero,El Gran Combo De Puerto Rico,0.97,0.825
6B0lmSJqd3rjyPfnSraD1L,salsa,Entrega de Amor,Los Ángeles Azules,0.856,0.585
2TN7R2liud4O8fyA6q1HCh,salsa,Hablame,Frankie Ruiz,0.821,0.701
6XL4hwSHqO2HyB5NIQzNBO,salsa,Me Tienes Loco,Ismael Rivera,0.966,0.497
5lS0IUUP9YUNVp7t1VPrLc,salsa,Recuerdos,Adolescent's Orquesta,0.787,0.787
5evx5is4W5iLY7A5zv82Ut,salsa,Qué Pasa Loco,Issac Delgado,0.961,0.727
5A9AILetvfQg3LHyX5X0pV,salsa,Yo También (feat. Marc Anthony),Romeo Santos,0.738,0.786
0m2mnlFvkpGZrXyKNydIqm,samba,Conselho - Ao Vivo,Orquestra Imperial,0.643,0.677
1lFXFThMURaDZv9nT6DEUX,samba,Portela Hoje Tem Marmelada,Various Artists,0.818,0.67
7hN4a5qHzeAnQFqxkivHqs,samba,Coracao leviano,Paulinho Da Viola,0.845,0.468
4g38v4PRDefDcLeoJAefvw,samba,É Preciso Cantar,Os Originais Do Samba,0.772,0.685
7o2sONo1heQ6S9naunli2P,samba,Chica Chica Bom Chic,Carmen Miranda,0.958,0.646
46Qv7l3IzOM7XrjaL6yfv8,samba,Estação São Paulo,Demonios Da Garoa,0.953,0.929
6CSnUg3wFZSXK7WG5v5AaQ,samba,Cabeça Que Não Tem Juízo / Falador Passa Mal - Ao Vivo,Sambô,0.488,0.772
7b8gpYFfLyBx3DpSCjcGnp,samba,Pra Tudo Se Acabar Na Quarta-Feira,Various Artists,0.717,0.681
7bQ6oFM6115zGqNAkvmvDW,samba,Nego Véio Quando Morre,Os Originais Do Samba,0.97,0.864
4O0NCXoRScVBwl8PbXZKse,samba,Cântico à Natureza / Agoniza mas nao morre,Beth Carvalho,0.751,0.735
3EJ0Bi2xuE3Rv9EVcEIaze,samba,Cuanto Le Gusta,Carmen Miranda,0.966,0.487
1tW3q99mopOqnQ5Udmjh7z,samba,Academicos Do Salgueiro - Skindo Skindo,Samba Enredo,0.929,0.768
79Lam1bAWszDiRLTH2V4ue,samba,Besta é Tu,Novos Baianos,0.979,0.768
6p96bnlfwMZ1kUljhyghVx,samba,Sozinha,Jamelão,0.603,0.48
500Hyj6bNmToyAlQDiHQHm,samba,Coisa De Pele (Ao Vivo),Beth Carvalho,0.845,0.824
2SmwXyFaaYjlvhrXuPHEiC,samba,Cabritada Mal Sucedida - Ao Vivo,Luiz Melodia,0.963,0.607
4KwRUleFscos2y8IGS2sDa,samba,Só Me Dá Prazer / Na Palma da Mão,Grupo Revelação,0.938,0.814
1BTC4IhOz8tmY71D1k9gTF,samba,Pot-Pourri: Coleção / Todo Azul do Mar,Emílio Santiago,0.362,0.324
5RKjI6OfKO2sjMpx67bkmm,samba,A Deusa Dos Orixás,Various Artists,0.969,0.549
6J4rbLfq8KYWZBLD4Tp8aA,samba,Disritmia,Casuarina,0.842,0.623
4DUGqf0nvOFpuWLlaelNOP,samba,Samba de Arerê - Ao Vivo,Samba De Raiz,0.847,0.804
6CQfSssZapqKSrAgpCAjQd,samba,Cade O Escavador,Timbalada,0.642,0.814
3z6JIUPGfqLMYrSnZFuqZK,samba,O Sol Da Meia Noite Uma Visagem Ao,Samba Enredo,0.821,0.786
4sPwEAUV7qIEb4iEMfy5cp,samba,Um Dia de Domingo,Monobloco,0.474,0.504
5q7BqG4IDp0DRW1qq1y9hb,samba,Os Dps De Sao Paulo (Capital),Bezerra Da Silva,0.766,0.665
5fjOhyy1zbHW1lCyQpANTf,sertanejo,Eu te achei - Acustico,Gusttavo Lima,0.452,0.543
6JYEKh3lWXuIWU3W5yIuHn,sertanejo,Todo Seu,Paula Fernandes,0.654,0.658
21pAA2VAUByRPKtOJlQtEx,sertanejo,Vou Colocar Na Tv - Ao Vivo,César Menotti & Fabiano,0.764,0.921
3nJiwcrCX3R6tOM5O1iZ1r,sertanejo,Que Se Dane O Mundo,Various Artists,0.876,0.857
0uLXSkSWPSjuMk3limNovG,sertanejo,Furar o Couro,Trio Parada Dura,0.963,0.811
3lgFYYSqgrw8pObOYW98RP,sertanejo,Festa Louca - Mi Vida Loca / My Crazy Life,Edson & Hudson,0.707,0.898
3KkMe7WQVky9f6I4D7CC5J,sertanejo,Hit Do Verão,Alex Ferrari,0.969,0.75
0ReluQ9ELtX2MKU04aXu54,sertanejo,"Luz, Paixão, Rodeio",Paula Fernandes,0.619,0.566
0Xzw5D5CKGO1Hx1BWtuHau,sertanejo,Pra Ser Perfeito,Michel Teló,0.332,0.78
7fRHdJfnqfWZ5XeFyd5lc0,sertanejo,Arrastão,Rionegro & Solimões,0.976,0.877
2ZruR6V54DZOZGSxAsWQFG,sertanejo,Não Quero Piedade,Zezé Di Camargo & Luciano,0.721,0.534
6ehvYFDOZ0fMxJRTZN7hqd,sertanejo,Majestade o Sabiá,Edson & Hudson,0.655,0.673
1D3HUSOUzE0YI1iXbvczuH,sertanejo,Quer Beijinho,Thiaguinho,0.96,0.877
2RiRSovi3YtajnZoHWknOV,sertanejo,Ai Se Eu Te Pego,Michel Teló,0.719,0.952
4nwRQjImghqrKdaYnkZbeF,sertanejo,Quem da as cartas sou eu,João Bosco & Vinicius,0.651,0.788
1XYRECjxz7YbJB6bETbk5c,sertanejo,O Troco (Feat. Exaltasamba) - Ao Vivo,Maria Cecília & Rodolfo,0.812,0.944
4O3XB9fIahCAMUWlHuo54F,sertanejo,Telefone Mudo / Ainda Ontem Chorei de Saudade,Zezé Di Camargo & Luciano,0.748,0.539
4eW2wTjR7LLfZjixIW2Obn,sertanejo,Meu Coraçao Tá de Olho nas Ruas,Chrystian & Ralf,0.575,0.617
3NgNao8oFEvEap7hgkqEqF,sertanejo,Agora Vai,Bruno & Marrone,0.139,0.491
08d6GMyjCJ71WI0yahiKY0,sertanejo,Lágrimas Negras,Fernando & Sorocaba,0.32,0.859
